id,featured,format_name,lang,verified,views,shares,likes
30507,0,review,en,Not Verified,4,3,2
30508,0,musing,en,Not Verified,26,1,2
30509,0,thought,en,Not Verified,9,1,1
30510,0,short story,en,Not Verified,21,1,3
30511,4,140,en,Not Verified,321,1,25
30512,0,thought,en,Not Verified,9,1,1
30513,0,musing,en,Not Verified,5,1,1
30514,4,140,en,Not Verified,275,1,10
30515,4,thought,en,Not Verified,274,3,15
30516,0,thought,en,Not Verified,23,1,2
30517,0,thought,en,Not Verified,5,2,1
30518,0,poem,en,Not Verified,5,1,1
30519,0,poem,en,Not Verified,2,1,1
30520,4,thought,en,Verified,268,1,19
30521,0,thought,en,Not Verified,6,1,1
30522,0,musing,en,Not Verified,7,1,3
30523,0,page,en,Not Verified,5,1,3
30524,0,poem,en,Not Verified,4,2,1
30525,0,thought,en,Not Verified,41,1,2
30526,0,short story,en,Not Verified,4,1,1
30527,0,short story,en,Not Verified,11,2,3
30528,0,140,en,Not Verified,10,1,3
30529,4,140,en,Not Verified,208,2,11
30530,4,thought,en,Verified,191,2,20
30531,0,thought,en,Not Verified,31,1,4
30532,0,page,en,Not Verified,15,1,2
30533,4,140,en,Not Verified,222,2,12
30534,4,140,en,Verified,400,2,25
30535,0,thought,en,Not Verified,30,1,3
30536,0,140,en,Not Verified,43,1,4
30537,0,thought,en,Not Verified,2,1,1
30538,0,open letter,en,Not Verified,7,1,1
30539,0,poem,en,Not Verified,11,1,4
30540,0,diary,en,Not Verified,8,1,2
30541,0,short story,en,Not Verified,13,1,1
30542,4,140,en,Not Verified,378,2,12
30543,0,thought,en,Not Verified,5,1,1
30544,0,musing,en,Not Verified,5,1,1
30545,4,musing,en,Not Verified,338,1,18
30546,0,diary,en,Not Verified,5,1,1
30547,0,thought,en,Not Verified,8,1,3
30548,0,open letter,en,Not Verified,38,1,2
30549,0,rant,en,Not Verified,4,2,1
30550,4,140,en,Not Verified,313,1,22
30551,0,diary,en,Not Verified,10,3,3
30552,0,poem,en,Not Verified,20,3,1
30553,0,bubble,en,Not Verified,6,2,2
30554,0,rant,en,Not Verified,5,1,3
30555,0,short story,en,Verified,9,1,3
30556,0,diary,en,Not Verified,10,1,1
30557,0,140,en,Not Verified,32,1,3
30558,0,musing,en,Not Verified,14,1,2
30559,0,musing,en,Not Verified,4,1,1
30560,0,musing,en,Not Verified,3,1,1
30561,4,140,en,Not Verified,203,4,17
30562,0,bubble,en,Not Verified,35,3,2
30563,0,poem,en,Not Verified,9,1,3
30564,0,musing,en,Not Verified,8,1,1
30565,4,thought,en,Verified,213,1,25
30566,4,140,en,Verified,291,3,19
30567,0,thought,en,Not Verified,20,1,4
30568,0,bubble,en,Not Verified,25,3,4
30569,0,bubble,en,Verified,86,4,15
30570,0,thought,en,Not Verified,8,1,1
30571,0,thought,en,Not Verified,45,1,4
30572,4,musing,en,Not Verified,273,1,16
30573,0,musing,en,Not Verified,19,1,3
30574,0,thought,en,Not Verified,25,1,1
30575,0,rant,en,Not Verified,5,1,1
30576,0,rant,en,Not Verified,10,1,4
30577,0,bubble,en,Not Verified,15,5,1
30578,0,diary,en,Not Verified,17,3,2
30579,0,poem,en,Verified,20,1,1
30580,0,short story,en,Not Verified,5,1,3
30581,4,musing,en,Verified,276,2,15
30582,0,thought,en,Not Verified,7,1,3
30583,0,short story,en,Not Verified,3,1,1
30584,0,musing,en,Not Verified,7,1,4
30585,0,rant,en,Not Verified,45,1,15
30586,4,140,en,Not Verified,351,1,24
30587,0,140,en,Not Verified,8,1,4
30588,0,rant,en,Not Verified,35,1,5
30589,0,poem,en,Not Verified,9,1,2
30590,4,thought,en,Not Verified,241,2,13
30591,0,poem,en,Verified,5,2,1
30592,0,musing,en,Not Verified,8,1,1
30593,4,140,en,Not Verified,396,2,15
30594,0,open letter,en,Not Verified,31,1,4
30595,0,diary,en,Not Verified,10,2,1
30596,6,poem,en,Verified,274,6,77
30597,0,thought,en,Not Verified,7,1,1
30598,5,open letter,en,Verified,166,1,24
30599,0,thought,en,Not Verified,9,2,2
30600,0,thought,en,Not Verified,35,4,5
30601,0,musing,en,Not Verified,17,1,5
30602,0,poem,en,Not Verified,9,1,2
30603,0,thought,en,Not Verified,40,2,3
30604,0,short story,en,Not Verified,2,1,1
30605,0,thought,en,Not Verified,7,1,1
30606,0,page,en,Not Verified,4,1,1
30607,4,140,en,Not Verified,288,1,23
30608,0,poem,en,Not Verified,6,1,2
30609,0,short story,en,Not Verified,38,1,3
30610,0,thought,en,Not Verified,24,1,4
30611,0,thought,en,Not Verified,8,1,4
30612,0,open letter,en,Not Verified,6,1,3
30613,0,musing,en,Not Verified,6,1,2
30614,0,poem,en,Not Verified,18,1,2
30615,0,140,en,Not Verified,8,1,2
30616,4,140,en,Not Verified,595,1,14
30617,0,thought,en,Not Verified,5,1,3
30618,4,thought,en,Not Verified,421,1,21
30619,0,thought,en,Not Verified,4,3,1
30620,0,poem,en,Not Verified,11,1,1
30621,0,poem,en,Not Verified,4,1,1
30622,0,rant,en,Not Verified,11,2,2
30623,4,thought,en,Not Verified,190,1,13
30624,0,140,en,Not Verified,34,1,2
30625,0,140,en,Not Verified,41,1,2
30626,0,thought,en,Not Verified,3,1,2
30627,0,diary,en,Not Verified,9,2,3
30628,0,diary,en,Not Verified,9,1,2
30629,0,140,en,Not Verified,13,1,3
30630,0,musing,en,Not Verified,3,1,2
30631,4,140,en,Not Verified,321,1,22
30632,0,poem,en,Not Verified,8,1,2
30633,0,musing,en,Not Verified,3,1,2
30634,0,thought,en,Not Verified,2,1,2
30635,0,musing,en,Not Verified,6,1,2
30636,4,140,en,Not Verified,318,1,8
30637,0,poem,en,Not Verified,15,1,4
30638,0,poem,en,Not Verified,7,1,3
30639,0,thought,en,Not Verified,4,1,3
30640,0,diary,en,Not Verified,6,1,1
30641,0,140,en,Not Verified,8,1,1
30642,0,musing,en,Not Verified,24,2,1
30643,0,140,en,Not Verified,10,3,1
30644,6,bubble,en,Verified,359,17,97
30645,0,poem,en,Not Verified,7,1,2
30646,0,musing,en,Not Verified,6,1,2
30647,0,short story,en,Not Verified,15,1,4
30648,0,rant,en,Not Verified,5,1,1
30649,4,140,en,Not Verified,342,2,15
30650,4,rant,en,Not Verified,195,1,7
30651,0,poem,en,Not Verified,6,1,1
30652,4,140,en,Not Verified,145,2,10
30653,0,poem,en,Not Verified,21,2,4
30654,0,poem,en,Not Verified,11,1,4
30655,4,140,en,Not Verified,196,1,13
30656,0,thought,en,Not Verified,6,1,1
30657,0,bubble,en,Not Verified,8,3,1
30658,0,open letter,en,Not Verified,10,4,4
30659,0,musing,en,Not Verified,9,2,1
30660,0,poem,en,Not Verified,19,1,4
30661,0,bubble,en,Not Verified,5,1,2
30662,5,thought,en,Not Verified,307,4,27
30663,0,thought,en,Not Verified,2,1,1
30664,0,poem,en,Not Verified,3,1,1
30665,0,page,en,Not Verified,6,2,3
30666,0,bubble,en,Not Verified,33,41,1
30667,0,diary,en,Not Verified,10,1,2
30668,0,short story,en,Not Verified,6,1,1
30669,4,140,en,Not Verified,329,2,23
30670,0,poem,en,Not Verified,4,1,2
30671,4,musing,en,Not Verified,348,1,15
30672,0,poem,en,Not Verified,10,2,1
30673,0,diary,en,Not Verified,3,1,1
30674,0,musing,en,Not Verified,7,1,2
30675,0,short story,en,Not Verified,14,1,4
30676,0,thought,en,Not Verified,22,1,1
30677,0,poem,en,Not Verified,21,1,4
30678,0,poem,en,Not Verified,3,1,1
30679,0,rant,en,Not Verified,11,1,4
30680,0,poem,en,Not Verified,12,1,1
30681,0,thought,en,Not Verified,6,1,3
30682,4,140,en,Not Verified,271,1,14
30683,0,short story,en,Not Verified,6,1,1
30684,0,poem,en,Not Verified,36,1,4
30685,0,poem,en,Not Verified,7,2,3
30686,4,thought,en,Not Verified,269,1,9
30687,0,short story,en,Not Verified,5,1,2
30688,3,page,en,Verified,513,1,24
30689,0,musing,en,Not Verified,4,1,1
30690,0,diary,en,Not Verified,8,1,2
30691,0,diary,en,Not Verified,10,1,3
30692,0,thought,en,Not Verified,10,1,4
30693,0,open letter,en,Not Verified,2,1,1
30694,4,140,en,Not Verified,262,2,15
30695,0,musing,en,Not Verified,4,1,3
30696,4,140,en,Not Verified,253,1,15
30697,0,diary,en,Not Verified,9,1,3
30698,4,140,en,Not Verified,294,1,14
30699,4,140,en,Verified,293,1,23
30700,0,page,en,Not Verified,14,1,3
30701,4,page,en,Not Verified,267,1,15
30702,0,open letter,en,Not Verified,24,4,1
30703,0,review,en,Not Verified,7,1,4
30704,0,thought,en,Not Verified,42,1,3
30705,0,thought,en,Not Verified,7,1,1
30706,0,poem,en,Not Verified,5,1,1
30707,0,bubble,en,Not Verified,12,2,1
30708,0,musing,en,Not Verified,29,1,4
30709,0,140,en,Not Verified,3,1,1
30710,0,140,en,Not Verified,3,2,1
30711,0,140,en,Not Verified,30,1,2
30712,0,bubble,en,Not Verified,12,2,3
30713,4,140,en,Not Verified,307,1,28
30714,0,open letter,en,Not Verified,11,1,1
30715,4,thought,en,Verified,185,2,16
30716,0,rant,en,Not Verified,7,1,3
30717,0,diary,en,Not Verified,3,1,1
30718,0,thought,en,Not Verified,5,1,1
30719,4,140,en,Not Verified,228,1,21
30720,0,open letter,en,Not Verified,25,1,3
30721,0,musing,en,Not Verified,8,1,3
30722,0,thought,en,Not Verified,24,1,1
30723,0,musing,en,Not Verified,28,1,6
30724,4,140,en,Not Verified,178,1,17
30725,0,poem,en,Not Verified,7,1,2
30726,0,diary,en,Not Verified,2,2,1
30727,0,diary,en,Not Verified,8,1,1
30728,4,140,en,Verified,159,2,14
30729,0,open letter,en,Verified,14,1,1
30730,0,open letter,en,Not Verified,9,1,2
30731,4,140,en,Not Verified,206,1,16
30732,0,bubble,en,Not Verified,11,1,2
30733,4,140,en,Not Verified,251,1,17
30734,4,140,en,Not Verified,308,4,28
30735,0,140,en,Not Verified,9,1,1
30736,0,poem,en,Not Verified,11,1,1
30737,0,rant,en,Not Verified,10,3,3
30738,0,140,en,Not Verified,35,3,3
30739,4,140,en,Not Verified,258,2,17
30740,0,140,en,Not Verified,4,1,1
30741,4,thought,en,Not Verified,245,2,27
30742,4,140,en,Not Verified,203,1,28
30743,0,thought,en,Not Verified,11,2,2
30744,0,thought,en,Not Verified,15,2,4
30745,4,rant,en,Not Verified,253,1,16
30746,0,musing,en,Not Verified,3,1,1
30747,0,thought,en,Not Verified,12,1,3
30748,0,musing,en,Not Verified,3,1,1
30749,0,musing,en,Not Verified,6,1,1
30750,0,page,en,Not Verified,14,1,1
30751,0,diary,en,Not Verified,36,1,2
30752,0,poem,en,Not Verified,7,1,1
30753,0,open letter,en,Not Verified,8,2,1
30754,0,musing,en,Not Verified,2,1,1
30755,0,140,en,Not Verified,16,1,4
30756,4,140,en,Not Verified,392,3,26
30757,0,open letter,en,Not Verified,19,1,2
30758,0,open letter,en,Not Verified,18,1,5
30759,0,musing,en,Not Verified,3,1,1
30760,0,open letter,en,Not Verified,11,1,1
30761,0,musing,en,Not Verified,2,4,1
30762,4,thought,en,Verified,340,1,19
30763,0,musing,en,Not Verified,33,1,1
30764,0,poem,en,Not Verified,21,1,4
30765,0,open letter,en,Not Verified,18,1,1
30766,4,140,en,Not Verified,363,1,23
30767,0,open letter,en,Not Verified,20,1,3
30768,0,thought,en,Not Verified,10,1,1
30769,4,musing,en,Verified,325,1,25
30770,0,musing,en,Not Verified,5,1,1
30771,0,thought,en,Not Verified,14,1,4
30772,0,page,en,Not Verified,6,1,1
30773,0,thought,en,Not Verified,7,1,2
30774,0,diary,en,Not Verified,19,2,4
30775,0,poem,en,Not Verified,18,5,3
30776,0,open letter,en,Not Verified,5,2,1
30777,0,thought,en,Not Verified,3,1,1
30778,4,140,en,Verified,387,2,21
30779,0,140,en,Not Verified,27,1,4
30780,4,thought,en,Not Verified,418,4,33
30781,0,short story,en,Verified,5,1,2
30782,4,thought,en,Not Verified,368,2,24
30783,0,musing,en,Not Verified,29,1,3
30784,0,rant,en,Not Verified,5,1,1
30785,4,140,en,Not Verified,240,1,24
30786,0,diary,en,Not Verified,7,1,7
30787,4,thought,en,Not Verified,366,2,19
30788,0,rant,en,Not Verified,7,1,4
30789,4,thought,en,Not Verified,370,1,18
30790,6,bubble,en,Verified,470,5,43
30791,0,diary,en,Not Verified,34,2,1
30792,0,poem,en,Not Verified,6,4,2
30793,0,diary,en,Not Verified,7,2,1
30794,0,musing,en,Not Verified,23,1,1
30795,0,open letter,en,Not Verified,25,1,3
30796,0,short story,en,Not Verified,29,1,1
30797,0,page,en,Not Verified,8,1,1
30798,4,140,en,Not Verified,255,1,13
30799,0,140,en,Not Verified,29,1,2
30800,0,diary,en,Not Verified,5,2,2
30801,4,140,en,Not Verified,273,4,19
30802,4,140,en,Not Verified,217,2,21
30803,0,thought,en,Not Verified,5,1,1
30804,0,poem,en,Not Verified,12,2,2
30805,0,poem,en,Not Verified,6,1,3
30806,4,diary,en,Not Verified,163,4,18
30807,4,musing,en,Not Verified,186,1,21
30808,0,short story,en,Not Verified,15,1,3
30809,4,thought,en,Not Verified,246,2,15
30810,0,poem,en,Not Verified,32,1,4
30811,0,musing,en,Not Verified,3,1,1
30812,0,page,en,Not Verified,7,1,2
30813,0,open letter,en,Not Verified,46,2,5
30814,4,140,en,Not Verified,374,5,24
30815,4,140,en,Not Verified,380,3,26
30816,0,open letter,en,Not Verified,16,4,3
30817,4,thought,en,Not Verified,378,5,33
30818,0,open letter,en,Not Verified,10,2,2
30819,0,thought,en,Not Verified,6,1,3
30820,0,musing,en,Not Verified,5,1,4
30821,0,thought,en,Not Verified,4,1,1
30822,0,thought,en,Not Verified,10,1,2
30823,0,thought,en,Not Verified,14,1,3
30824,0,thought,en,Not Verified,5,1,3
30825,0,poem,en,Not Verified,10,1,3
30826,0,musing,en,Not Verified,18,2,3
30827,0,open letter,en,Not Verified,25,1,2
30828,5,musing,en,Not Verified,270,5,20
30829,0,140,en,Not Verified,49,1,5
30830,0,open letter,en,Not Verified,53,2,6
30831,0,poem,en,Not Verified,7,1,1
30832,0,thought,en,Not Verified,5,2,1
30833,0,poem,en,Not Verified,4,2,2
30834,0,musing,en,Not Verified,35,1,1
30835,4,musing,en,Verified,431,1,28
30836,0,short story,en,Not Verified,19,1,4
30837,6,140,en,Not Verified,652,1,65
30838,4,140,en,Verified,65,1,2
30839,0,140,en,Not Verified,16,3,4
30840,0,thought,en,Not Verified,6,1,3
30841,0,musing,en,Not Verified,10,1,3
30842,0,thought,en,Not Verified,5,1,4
30843,0,poem,en,Not Verified,10,1,4
30844,0,poem,en,Not Verified,11,1,3
30845,0,rant,en,Not Verified,22,1,3
30846,0,poem,en,Not Verified,7,2,1
30847,5,thought,en,Not Verified,131,3,16
30848,0,poem,en,Not Verified,14,1,3
30849,0,140,en,Not Verified,8,1,2
30850,0,open letter,en,Not Verified,25,1,4
30851,0,musing,en,Not Verified,23,12,2
30852,0,musing,en,Not Verified,8,1,2
30853,0,poem,en,Not Verified,52,1,5
30854,0,bubble,en,Not Verified,8,1,1
30855,0,diary,en,Not Verified,15,4,2
30856,0,poem,en,Not Verified,14,2,2
30857,0,thought,en,Not Verified,6,1,1
30858,4,thought,en,Not Verified,328,1,29
30859,0,thought,en,Not Verified,5,1,1
30860,0,140,en,Not Verified,12,1,1
30861,0,bubble,en,Not Verified,16,2,2
30862,4,thought,en,Not Verified,223,1,11
30863,0,thought,en,Not Verified,3,1,1
30864,0,bubble,en,Not Verified,8,2,2
30865,0,thought,en,Not Verified,8,5,1
30866,0,thought,en,Not Verified,10,1,3
30867,0,open letter,en,Not Verified,8,2,1
30868,0,bubble,en,Not Verified,20,3,2
30869,0,diary,en,Not Verified,23,1,2
30870,0,page,en,Not Verified,2,1,3
30871,0,musing,en,Not Verified,6,2,2
30872,0,140,en,Not Verified,6,1,2
30873,0,open letter,en,Not Verified,3,1,1
30874,4,140,en,Not Verified,70,1,5
30875,4,140,en,Not Verified,85,1,6
30876,4,140,en,Not Verified,253,1,8
30877,4,140,en,Not Verified,305,1,15
30878,4,140,en,Not Verified,312,3,23
30879,0,140,en,Not Verified,11,1,5
30880,0,open letter,en,Not Verified,7,1,2
30881,0,poem,en,Not Verified,12,2,1
30882,0,thought,en,Not Verified,13,1,5
30883,0,musing,en,Not Verified,32,3,2
30884,4,thought,en,Verified,419,1,25
30885,0,short story,en,Not Verified,4,1,1
30886,0,short story,en,Not Verified,6,1,2
30887,0,short story,en,Not Verified,7,1,1
30888,0,short story,en,Not Verified,8,1,3
30889,0,open letter,en,Not Verified,13,1,4
30890,0,thought,en,Not Verified,5,1,1
30891,0,thought,en,Not Verified,7,1,2
30892,0,musing,en,Not Verified,6,1,1
30893,0,musing,en,Not Verified,7,1,1
30894,0,diary,en,Not Verified,5,1,1
30895,4,thought,en,Not Verified,168,3,14
30896,0,thought,en,Not Verified,8,1,1
30897,0,musing,en,Not Verified,4,1,1
30898,0,thought,en,Not Verified,7,2,1
30899,4,140,en,Not Verified,127,2,11
30900,0,page,en,Not Verified,6,1,1
30901,0,poem,en,Not Verified,21,1,2
30902,0,poem,en,Not Verified,8,1,1
30903,0,musing,en,Not Verified,20,1,5
30904,4,140,en,Not Verified,179,2,15
30905,4,thought,en,Not Verified,319,1,19
30906,4,140,en,Not Verified,318,1,23
30907,0,bubble,en,Not Verified,9,4,2
30908,0,thought,en,Not Verified,10,1,3
30909,0,diary,en,Not Verified,28,2,6
30910,0,140,en,Not Verified,14,1,5
30911,0,short story,en,Not Verified,4,1,1
30912,0,thought,en,Not Verified,17,1,1
30913,4,thought,en,Not Verified,260,1,18
30914,0,thought,en,Not Verified,8,1,1
30915,0,poem,en,Not Verified,13,1,2
30916,4,140,en,Verified,268,2,17
30917,0,diary,en,Not Verified,4,1,1
30918,4,140,en,Verified,361,1,17
30919,4,thought,en,Not Verified,330,1,17
30920,5,open letter,en,Not Verified,164,4,26
30921,0,diary,en,Not Verified,8,1,2
30922,0,poem,en,Not Verified,5,1,1
30923,0,short story,en,Not Verified,13,1,1
30924,0,thought,en,Not Verified,12,2,6
30925,0,open letter,en,Not Verified,7,1,4
30926,0,musing,en,Not Verified,48,1,5
30927,4,musing,en,Not Verified,256,2,23
30928,0,rant,en,Not Verified,14,1,2
30929,0,140,en,Not Verified,63,4,6
30930,4,140,en,Not Verified,738,5,30
30931,4,thought,en,Not Verified,667,2,22
30932,4,musing,en,Verified,808,3,28
30933,0,musing,en,Not Verified,7,1,1
30934,0,poem,en,Not Verified,9,1,3
30935,0,poem,en,Not Verified,7,1,3
30936,0,thought,en,Not Verified,13,1,4
30937,0,short story,en,Not Verified,9,2,3
30938,0,musing,en,Not Verified,21,1,3
30939,0,140,en,Not Verified,17,2,3
30940,6,diary,en,Not Verified,212,2,51
30941,0,poem,en,Not Verified,19,3,5
30942,0,140,en,Not Verified,23,1,4
30943,0,140,en,Not Verified,13,2,2
30944,0,140,en,Not Verified,45,1,4
30945,0,short story,en,Verified,12,1,3
30946,0,thought,en,Not Verified,7,1,3
30947,0,thought,en,Not Verified,32,1,3
30948,0,poem,en,Verified,11,1,2
30949,0,open letter,en,Not Verified,9,1,1
30950,0,short story,en,Not Verified,49,7,3
30951,4,thought,en,Not Verified,246,1,12
30952,4,140,en,Verified,687,2,35
30953,0,musing,en,Not Verified,5,1,3
30954,0,thought,en,Not Verified,42,1,4
30955,0,musing,en,Not Verified,7,1,1
30956,0,open letter,en,Not Verified,7,1,3
30957,0,open letter,en,Not Verified,7,1,2
30958,0,140,en,Not Verified,5,1,2
30959,0,musing,en,Not Verified,14,1,2
30960,4,thought,en,Not Verified,483,1,26
30961,0,diary,en,Not Verified,30,1,3
30962,0,open letter,en,Not Verified,15,1,5
30963,0,thought,en,Not Verified,3,1,1
30964,0,thought,en,Not Verified,9,1,3
30965,0,bubble,en,Not Verified,11,4,3
30966,0,bubble,en,Not Verified,8,2,2
30967,0,poem,en,Not Verified,7,1,5
30968,0,short story,en,Not Verified,7,1,2
30969,0,thought,en,Not Verified,54,1,4
30970,0,140,en,Not Verified,29,1,3
30971,0,diary,en,Not Verified,9,1,2
30972,0,short story,en,Not Verified,2,2,1
30973,0,musing,en,Not Verified,7,2,2
30974,0,poem,en,Not Verified,8,1,2
30975,4,140,en,Not Verified,304,2,21
30976,0,bubble,en,Not Verified,3,2,1
30977,0,poem,en,Not Verified,5,1,3
30978,0,rant,en,Not Verified,6,2,1
30979,0,musing,en,Not Verified,34,4,4
30980,0,musing,en,Not Verified,47,1,6
30981,5,short story,en,Verified,58,2,16
30982,4,140,en,Not Verified,343,2,21
30983,4,thought,en,Not Verified,367,2,14
30984,3,page,en,Verified,730,3,34
30985,0,diary,en,Not Verified,3,1,1
30986,0,diary,en,Not Verified,2,1,1
30987,0,open letter,en,Not Verified,7,1,3
30988,0,bubble,en,Not Verified,9,1,3
30989,4,musing,en,Not Verified,444,1,19
30990,0,poem,en,Not Verified,23,1,3
30991,0,rant,en,Not Verified,19,1,4
30992,0,poem,en,Not Verified,29,1,5
30993,0,page,en,Not Verified,11,1,3
30994,0,diary,en,Not Verified,3,2,2
30995,0,bubble,en,Not Verified,8,1,3
30996,0,thought,en,Not Verified,6,1,1
30997,0,140,en,Not Verified,11,1,4
30998,0,140,en,Not Verified,12,1,3
30999,0,short story,en,Not Verified,8,1,2
31000,0,thought,en,Not Verified,5,1,4
31001,0,thought,en,Not Verified,26,1,3
31002,0,bubble,en,Not Verified,22,2,1
31003,4,thought,en,Verified,312,2,11
31004,0,poem,en,Not Verified,3,1,2
31005,4,140,en,Not Verified,529,2,27
31006,0,poem,en,Not Verified,8,1,3
31007,0,poem,en,Not Verified,12,1,2
31008,0,short story,en,Not Verified,8,1,3
31009,0,short story,en,Not Verified,5,1,4
31010,0,diary,en,Not Verified,16,1,4
31011,0,diary,en,Not Verified,13,1,3
31012,0,poem,en,Not Verified,9,1,3
31013,0,thought,en,Not Verified,9,1,2
31014,4,thought,en,Verified,495,1,34
31015,0,thought,en,Not Verified,30,1,4
31016,0,musing,en,Not Verified,15,6,3
31017,0,short story,en,Not Verified,12,1,2
31018,0,poem,en,Not Verified,8,1,1
31019,5,thought,en,Not Verified,277,1,22
31020,0,poem,en,Not Verified,5,1,2
31021,4,rant,en,Not Verified,447,3,26
31022,0,diary,en,Not Verified,10,1,3
31023,0,poem,en,Not Verified,11,1,1
31024,0,musing,en,Not Verified,62,1,6
31025,6,bubble,en,Verified,305,4,54
31026,0,thought,en,Not Verified,14,3,5
31027,0,poem,en,Not Verified,3,1,2
31028,0,page,en,Not Verified,2,1,1
31029,0,140,en,Not Verified,3,1,1
31030,4,140,en,Not Verified,348,2,28
31031,0,140,en,Not Verified,20,2,2
31032,0,poem,en,Not Verified,70,2,6
31033,4,140,en,Not Verified,349,5,28
31034,0,musing,en,Not Verified,35,1,4
31035,4,140,en,Not Verified,397,4,35
31036,6,thought,en,Not Verified,719,1,71
31037,0,short story,en,Not Verified,7,1,3
31038,0,thought,en,Not Verified,8,1,2
31039,0,poem,en,Verified,13,1,4
31040,0,rant,en,Not Verified,11,1,2
31041,0,thought,en,Not Verified,30,1,4
31042,4,diary,en,Not Verified,213,2,11
31043,0,poem,en,Not Verified,19,1,4
31044,0,thought,en,Not Verified,7,1,4
31045,0,poem,en,Not Verified,6,1,1
31046,0,musing,en,Not Verified,7,1,3
31047,0,thought,en,Not Verified,6,1,2
31048,0,rant,en,Not Verified,5,1,3
31049,0,140,en,Not Verified,32,1,2
31050,5,thought,en,Not Verified,223,1,20
31051,0,thought,en,Not Verified,33,1,3
31052,0,thought,en,Not Verified,7,1,2
31053,0,musing,en,Not Verified,5,1,5
31054,0,open letter,en,Not Verified,7,1,4
31055,0,poem,en,Not Verified,10,1,4
31056,0,musing,en,Not Verified,41,4,3
31057,0,page,en,Not Verified,5,1,2
31058,0,140,en,Not Verified,39,1,4
31059,4,140,en,Not Verified,412,1,18
31060,0,poem,en,Not Verified,19,2,4
31061,0,140,en,Not Verified,34,1,7
31062,0,poem,en,Not Verified,17,3,2
31063,0,short story,en,Not Verified,19,1,2
31064,5,short story,en,Verified,88,1,20
31065,0,poem,en,Not Verified,7,1,2
31066,0,thought,en,Not Verified,6,1,3
31067,4,140,en,Not Verified,341,2,20
31068,0,diary,en,Not Verified,10,2,2
31069,0,poem,en,Not Verified,6,1,2
31070,0,thought,en,Not Verified,43,1,4
31071,0,musing,en,Not Verified,17,3,3
31072,4,musing,en,Not Verified,353,1,28
31073,4,thought,en,Not Verified,308,3,29
31074,0,poem,en,Not Verified,6,1,4
31075,0,musing,en,Not Verified,7,1,2
31076,0,poem,en,Not Verified,8,1,1
31077,0,thought,en,Not Verified,17,3,3
31078,0,poem,en,Not Verified,16,2,3
31079,0,bubble,en,Not Verified,13,3,3
31080,0,diary,en,Not Verified,26,1,4
31081,6,musing,en,Verified,538,2,54
31082,0,open letter,en,Not Verified,10,1,4
31083,0,poem,en,Not Verified,34,1,5
31084,0,poem,en,Not Verified,6,1,2
31085,0,open letter,hi,Not Verified,9,1,5
31086,0,140,en,Not Verified,7,1,2
31087,4,140,en,Not Verified,172,2,14
31088,0,140,en,Not Verified,5,1,1
31089,4,musing,en,Not Verified,319,1,25
31090,0,thought,en,Not Verified,3,1,1
31091,0,poem,en,Not Verified,7,1,2
31092,0,poem,en,Not Verified,4,1,2
31093,0,diary,en,Not Verified,13,1,4
31094,0,poem,en,Not Verified,22,1,5
31095,0,thought,en,Not Verified,15,1,5
31096,0,musing,en,Not Verified,35,1,3
31097,0,thought,en,Not Verified,4,1,2
31098,0,poem,en,Not Verified,3,1,2
31099,0,140,en,Not Verified,29,1,3
31100,0,musing,en,Not Verified,8,1,2
31101,4,diary,en,Not Verified,295,1,14
31102,0,musing,en,Not Verified,3,1,1
31103,4,140,en,Not Verified,277,1,18
31104,0,musing,en,Not Verified,16,1,4
31105,0,140,en,Not Verified,7,1,3
31106,0,bubble,en,Not Verified,10,2,2
31107,0,thought,en,Not Verified,2,1,2
31108,0,thought,en,Not Verified,10,1,3
31109,0,poem,en,Not Verified,6,1,2
31110,0,140,en,Not Verified,5,1,2
31111,0,diary,en,Verified,14,1,2
31112,4,140,en,Not Verified,221,1,19
31113,0,bubble,en,Not Verified,11,12,1
31114,0,open letter,en,Not Verified,15,2,3
31115,0,musing,en,Not Verified,8,1,3
31116,0,musing,en,Not Verified,28,1,5
31117,0,musing,en,Not Verified,22,1,9
31118,0,140,en,Not Verified,37,1,4
31119,0,thought,en,Not Verified,7,1,2
31120,0,poem,en,Not Verified,4,1,2
31121,4,thought,en,Not Verified,319,2,29
31122,0,thought,en,Not Verified,59,1,3
31123,0,diary,en,Not Verified,7,1,2
31124,0,thought,en,Not Verified,13,1,7
31125,0,thought,en,Not Verified,38,1,2
31126,0,open letter,en,Not Verified,16,1,2
31127,0,140,en,Not Verified,35,1,3
31128,0,thought,en,Not Verified,26,1,2
31129,0,page,en,Not Verified,8,1,5
31130,4,thought,en,Verified,339,2,33
31131,4,140,en,Not Verified,280,2,26
31132,0,bubble,en,Not Verified,3,2,1
31133,0,poem,en,Not Verified,13,1,3
31134,0,short story,en,Not Verified,9,1,3
31135,0,poem,en,Verified,4,1,1
31136,0,open letter,en,Not Verified,2,1,1
31137,0,poem,en,Not Verified,30,1,4
31138,0,bubble,en,Not Verified,7,3,2
31139,0,bubble,en,Not Verified,5,2,2
31140,0,musing,en,Not Verified,12,1,2
31141,4,140,en,Not Verified,225,1,37
31142,4,140,en,Verified,337,3,29
31143,4,140,en,Not Verified,443,1,24
31144,0,open letter,en,Not Verified,4,1,2
31145,4,140,en,Not Verified,397,2,29
31146,0,open letter,en,Not Verified,25,1,2
31147,0,diary,en,Not Verified,4,1,2
31148,0,thought,en,Not Verified,4,1,3
